id,title,number,duration,length,guests,summary,guests_count,Jose Edelstein,Antonio Darwich,Sara Robisco,Juan Antonio Belmonte,Jesús Martínez Frías,Cristina Ramos,Miguel Santander,Valentín Martínez,Carlos Westendorp,Pepa Becerra González,Juan Carlos Ortega,Jose Carlos del Toro,David Kipping,Angel López,Francis Villatoro,Marja Seidel,Jose Ramón Arévalo,Chano Jiménez,Juanjo Martín,Laura,Olga Zamora,Marcos Pellejero,Eva Villaver,Javier Peláez,Bernabé Cedrés,Joaquim Matías,Carmen Agustín,Carlos Prats,Natalia Ruiz Zelmanovitch,Carlos Glez Montesdeoca,Nahúm Chazarra,Emilio Rey,María Ribes,Teo Muñoz,Alfred Rosenberg,Itahisa Marcelino,Elena Denia,Aleix Roig,Jorge Pla-García,Garik Israelian,Julio Castro,Consuelo Cid,Manolo Vázquez,Sandra Benítez,Isabel Cordero,Juan Martín Maldacena,Carlos González,Angel López Sánchez,Ignacio Cirac,Marian Griso,Raúl Abreu,Eva,Alberto Aparici,Héctor Vives,Globo,Raul Infante,Manolo Collados,Javier Licandro,Daniel Marín,Vary Bayón,Marian Martínez,Alicia López,José Edelstein,Enric Pallé,Ricardo García,Jose Alberto Rubiño,Noemí Pinilla,Ignacio Crespo,Daniel López,Guillermo Ballesteros,Beatriz Ruiz,Nacho Trujillo,Héctor Socas,Nayra Rodríguez,Jorge Iglesias,Andrés Asensio,Beatriz Villarroel,Narciso Ramos,Enrique Joven,Víctor Ruiz
EP187,Ep187: Evento Tunguska; Dipolo del Electrón y Simetría CP; Moral Machine Experiment; La Pseudociencia de Gwyneth Paltrow,187,8800,70408194,"['Sara Robisco', 'Carlos González', 'Bernabé Cedrés', 'Carlos Westendorp', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Nuevos resultados sobre Tunguska 1908, el mayor impacto registrado en la historia; La cultura de la moral: Cómo al intentar enseñarle a las máquinas aprendemos sobre nuestras  inconsistencias; Nuevas cotas a la esfericidad del electrón: buscando violaciones de la simetría CP; El timo de la pseudociencia: Analizan los productos de la marca Goop de Gwyneth Paltrow; Noticias varias: TMT, Kepler, ""La Guerra de los Mundos"", extinciones recientes. En la foto, de arriba a abajo y de izquierda a derecha: Sara Robisco, Carlos González, Bernabé Cedrés, Carlos Westendorp, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP186,Ep186: Velos en Cosmología; Teorias de Cuerdas; Inconsistencias de la Física Cuántica,186,9966,79735789,"['Alberto Aparici', 'Jose Alberto Rubiño', 'Beatriz Ruiz', 'Nacho Trujillo', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Buscando las ondas gravitacionales del principio del Universo; Los últimos resultados del experimento BICEP2/KECK ya descartan algunos modelos de inflación; Estiman el número de posibles universos predichos por las teorías de cuerdas heteróticas; Nuevo teorema ""no-go"" demuestra que la teoría cuántica no puede describirse a sí misma. En la foto, de arriba a abajo y de izquierda a derecha: Alberto Aparici, Jose Alberto Rubiño, Bea Ruiz, Nacho Trujillo, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
EP185,Ep185: Dimensiones Extra; Anti-CRISPR; Vida Artificial Cuántica; Cura del SIDA; Medicina y Big Data,185,7642,61142039,"['Sara Robisco', 'Ignacio Crespo', 'Carlos Westendorp', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Avería en el observatorio espacial Chandra; ¿Existen dimensiones ocultas en el Universo?; Mecanismos contra la edición genética CRISPR-CAS9; Algoritmos de vida artificial cuántica en computación cuántica; Nueva técnica prometedora para acabar definitivamente con el virus VIH. En la foto, de arriba a abajo y de izquierda a derecha: Sara Robisco, Ignacio Crespo, Carlos Westendorp, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
EP184,Ep184: Soyuz; Factores X; Hubble; Telescopios Cherenkov; Biomecánica de Dinosaurios; Disminución de IQ; Estudiar Física,184,8768,70147178,"['Carlos González', 'Héctor Socas', 'Alberto Aparici', 'Sara Robisco']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Emergencia por fallo en el lanzamiento tripulado de la Soyuz MS-10; Factores X: Los puntos críticos de la economía mundial; La avería del Hubble y el problema de los giróscopos en el espacio; Inaugurado en La Palma el LST-1 de la Red de Telescopios Cherenkov CTA; Recreando el movimiento de los dinosaurios: aplicaciones en robótica y construcción; ¿Ha disminuido la inteligencia de las personas nacidas después de los 70?; Algunos consejos para futuros científicos, pero pocos. En la foto, de arriba a abajo y de izquierda a derecha: Carlos González, Héctor Socas, Alberto Aparici, Sara Robisco. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP183,Ep183: NOBELs; Exoluna; NASA y SETI; Duende y Planeta 9,183,9984,79875596,"['Alberto Aparici', 'Ignacio Crespo', 'Francis Villatoro', 'Carlos Westendorp', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Analizamos los Premios Nobel 2018; ¿Descubierta la primera exoluna? Evidencias frente a indicios; #technosigs18: La NASA convoca a la comunidad SETI en Houston; Descubierto un nuevo planeta enano que también apunta a un Planeta 9. En la foto, de arriba a abajo y de izquierda a derecha: Alberto Aparici; Ignacio Crespo; Francis Villatoro; Carlos Westendorp; Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
EP182,Ep182: Planeta Vulcano? Hipótesis Riemann; Naukas; bichos Ediacara; Cerveza y Pan pre-agricultura! Crómlech toledano,182,8295,66362767,"['Sara Robisco', 'Carlos Westendorp', 'Francis Villatoro', 'Alberto Aparici']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Se ha descubierto el planeta Vulcano de Star-Trek? Hipótesis Riemann, demostrada?; experiencia Naukas; Dickinsonia y los bichos de Ediacara; Cerveza y Pan pre-agricultura! Descubierto un crómlech toledano. En la foto, de arriba a abajo y de izquierda a derecha: Sara Robisco, Carlos Westendorp, Francis Villatoro, Alberto Aparici. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP181,Ep181: IA y Policía; Observatorio Solar Sunspot; Premios Ig Nobel; Alternativas Cosmológicas; Vía Láctea,181,7950,63602564,"['Carlos González', 'Francis Villatoro', 'Héctor Socas', 'Beatriz Ruiz']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: VeriPol: La herramienta de la policía nacional para detectar denuncias falsas; Resuelto el misterio del cierre del Observatorio Solar Sunspot; Premios Ig Nobel 2018; Teorías cosmológicas alternativas a la inflación y posibles huellas observacionales; GAIA mide distorsiones en la Vía Láctea. En la foto, de arriba a abajo y de izquierda a derecha: Carlos González, Francis Villatoro, Héctor Socas, Bea Ruiz. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
EP180,"Ep180: SETI con Inteligencia Artificial y FRBs; Galaxias, Materia Oscura y... ¿Cáncer?; Hijo de las Estrellas",180,8331,66656174,"['Sara Robisco', 'Carlos González', 'Ricardo García', 'Bernabé Cedrés', 'Julio Castro', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Una inteligencia artificial busca señales de extraterrestres; Hijo de las Estrellas (S02), pronto en nuestras pantallas con Astrovlog; La galaxia de van Dokkum podría refutar teorías MOND; ¿Relación entre melanoma y materia oscura?; Noticias varias: Fin del ""No LIGO MACHO"", ministra dimisionaria, Observatorio Solar Sunspot. En la foto, de arriba a abajo y de izquierda a derecha: Sara Robisco, Carlos González, Ricardo García, Bernabé Cedrés, Julio Castro, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP179,Ep179: Cosmología de Penrose; Alcohol y Salud; Desintegración del Higgs; Híbridos Humanos; ¿Inversión Temporal en GRBs?,179,11726,93815162,"['Francis Villatoro', 'Alberto Aparici', 'Marcos Pellejero', 'Jose Alberto Rubiño', 'Andrés Asensio', 'Carlos Westendorp', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: La Cosmología Cíclica Conforme (CCC) de Penrose; ¿Se han encontrado indicios de CCC en el fondo de microondas?; Efectos del alcohol en nuestra salud: ¿es positivo, negativo o neutro?; La ""inversión del tiempo"" en los enigmáticos estallidos cósmicos de rayos gamma (GRBs); Chorros relativistas superlumínicos (aparentemente); El LHC observa lo que antes se pensaba imposible: La desintegración del bosón de Higgs; Se encuentran restos de una mujer hija de neandertal y denisovano; Noticias varias: Museo Nacional de Brasil; Kepler; ISS; Jocelyn Bell Burnell; R.I.P. Luca Cavallí-Sforza. En la foto, de arriba a abajo y de izquierda a derecha: Francis Villatoro, Alberto Aparici, Marcos Pellejero, Jose Alberto Rubiño, Andrés Asensio, Carlos Westendorp, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EP178,Ep178: Especial Contemplando y Fotografiando el Cielo,178,6371,50971420,"['Héctor Socas', 'Carlos Westendorp', 'Daniel López']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Especial sobre el hobby de fotografiar y contemplar el cielo; Tertulia con Daniel López (elcielodecanarias.com), uno de los mejores astrofotógrafos del mundo; Qué podemos hacer y cómo iniciarnos en esta apasionante afición; Equipamiento necesario para cada situación, con las recomendaciones personales de Daniel López; La astrofotografía como forma de vida. En la foto, de arriba a abajo y de izquierda a derecha: Héctor Socas, Carlos Westendorp, Daniel López. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
EP177,Ep177: Especial Mitología y Astronomía,177,6643,53150868,"['Juan Antonio Belmonte', 'María Ribes', 'Héctor Socas', 'Carlos Westendorp']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Especial Mitología y Astronomía; Cosmogonías greco-romanas; Constelaciones, desde Mesopotamia hasta nuestros días; Catasterismos; Denominaciones de planetas y lunas; El ominoso sarcófago de Alejandría. En la foto, de arriba a abajo y de izquierda a derecha: Juan Antonio Belmonte, María Ribes, Héctor Socas, Carlos Westendorp. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP176,Ep176: El Incidente Márquez; Fauna de Ediacara; Fast Radio Bursts; Fósiles Químicos; Preguntas de Oyentes,176,10752,86020223,"['Carlos González', 'Sara Robisco', 'Alberto Aparici', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Entrevista con Melissa Cristina Márquez: Conservación marina y su incidente con un cocodrilo; Biota de Ediacara y la búsqueda de los primeros animales; El nuevo radiotelescopio CHIME descubren un nuevo pulso de radio (FRB) desconocido; Fósiles químicos y océanos antiguos; Estudiantes de secundaria descubre una extraña fuente galáctica de rayos X; Preguntas de oyentes. En la foto, de arriba a abajo y de izquierda a derecha: Carlos González, Sara Robisco, Alberto Aparici, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP175,Ep175: Sonda Solar Parker; Materia Oscura: Polémica Científica y Luz Intracumular; Preguntas Frecuentes: Cosmología,175,9187,73497748,"['Francis Villatoro', 'Alberto Aparici', 'Héctor Vives', 'Nacho Trujillo', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Sonda Solar Parker; Física Solar y el legado de Parker; La luz que muestra la materia oscura; van Dokkum y la galaxia sin materia oscura: La polémica contada desde dentro; Preguntas frecuentes: Cosmología y fondo de microondas. En la foto, de arriba a abajo y de izquierda a derecha: Francis Villatoro, Alberto Aparici, Héctor Vives, Nacho Trujillo, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
EP174,Ep174: Sagitarius A*; Medallas Fields; Escutoides; Exovida y Rayos UVA; Marte,174,9149,73196399,"['Alberto Aparici', 'Sara Robisco', 'Francis Villatoro', 'Carlos González', 'Héctor Vives', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Nuevos datos sobre el agujero negro supermasivo de nuestra galaxia; Medallas Fields: El premio de las Matemáticas; Escutoides: La geometría de las células epiteliales; Entrevista: Clara Grima; Radiación ultravioleta y vida extraterrestre; Terraformando Marte. En la foto, de arriba a abajo y de izquierda a derecha: Alberto Aparici, Sara Robisco, Francis Villatoro, Carlos González, Héctor Vives, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP173,Ep173: Especial La Cosmología Según Planck; Agua en Marte,173,8761,70094933,"['Beatriz Ruiz', 'Jose Alberto Rubiño', 'Marcos Pellejero', 'Héctor Vives', 'Héctor Socas']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Especial Cosmología: El legado de la misión espacial Planck; Bonus: Agua en Marte. En la foto, de arriba a abajo y de izquierda a derecha: Bea Ruiz, Jose Alberto Rubiño, Marcos Pellejero, Héctor Vives, Héctor Socas. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
EP172,"Ep172: Concavenator y Otros Paleobichos; Superneutrino, Rayos Gamma y Blazar; 10 Nuevas Lunas Jovianas",172,9422,75377728,"['Sara Robisco', 'Alberto Aparici', 'Héctor Socas', 'Carlos Westendorp', 'Bernabé Cedrés']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Descubiertas 10 nuevas lunas de Júpiter: La maldición de Coffee Break llega a The Expanse; Detección multimensajero del neutrino EHE170922A; Paleontología en la Penísula Ibérica . En la foto, de arriba a abajo y de izquierda a derecha: Sara Robisco, Alberto Aparici, Héctor Socas, Carlos Westendorp, Bernabé Cedrés. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EP171,Ep171: Pilares de la Creación; Peta-Neutrino Multimensajero; Inteligencia Artificial; Gravedad y The Expanse,171,7651,61213928,"['Héctor Socas', 'Carlos Westendorp', 'Sara Robisco', 'Marian Martínez', 'Beatriz Ruiz']","La tertulia semanal en la que repasamos las últimas noticias de la actualidad científica. En el episodio de hoy: Preanuncio: IceCube, FERMI, MAGIC detectan un peculiar neutrino y rayos gamma de un Blazar; Magnetismo en los Pilares de la Creación; Project Debater: La inteligencia artificial de IBM que aprende a debatir; La gravedad en la serie The Expanse; Magnetismo en Supernovas. En la foto, de izquierda a derecha: Héctor Socas, Carlos Westendorp, Sara Robisco, Marian Martínez, Bea Ruiz. Todos los comentarios vertidos durante la tertulia representan únicamente la opinión de quien los hace… y a veces ni eso. CB:SyR es una colaboración entre el Área de Investigación y la Unidad de Comunicación y Cultura Científica (UC3) del Instituto de Astrofísica de Canarias.",5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
